1,1,273.77,449.09,88.0,50.28000000000003,1,1,1.0
1,2,439.37,340.51,94.86000000000001,64.0,1,1,1.0
1,3,610.92,208.06,124.57000000000005,70.86000000000001,1,1,1.0
1,4,599.37,443.37,99.42999999999995,60.56999999999999,1,1,1.0
1,5,663.37,508.51,93.83000000000004,50.39999999999998,1,1,1.0
2,1,266.91,449.09,93.72999999999996,57.150000000000034,1,1,1.0
2,2,438.8,338.8,94.85999999999996,64.0,1,1,1.0
2,3,610.34,207.63,124.57999999999993,70.86000000000001,1,1,1.0
2,4,597.66,443.94,99.43000000000006,60.56999999999999,1,1,1.0
2,5,659.94,508.23,93.82999999999993,50.39999999999998,1,1,1.0
3,1,260.06,449.09,99.44,64.01000000000005,1,1,1.0
3,2,438.23,337.09,94.86000000000001,64.0,1,1,1.0
3,3,609.77,207.2,124.57000000000005,70.86000000000001,1,1,1.0
3,4,595.94,444.51,99.42999999999995,60.579999999999984,1,1,1.0
3,5,656.51,507.94,93.83000000000004,50.400000000000034,1,1,1.0
4,1,256.06,447.37,99.44,64.01999999999998,1,1,1.0
4,2,437.09,333.09,94.85000000000008,64.0,1,1,1.0
4,3,609.2,206.77,124.56999999999994,70.85999999999999,1,1,1.0
4,4,594.23,445.09,99.42999999999995,60.57000000000005,1,1,1.0
4,5,653.09,507.66,93.82999999999993,50.39999999999992,1,1,1.0
5,1,252.06,445.66,99.44,64.00999999999999,1,1,1.0
5,2,435.94,329.09,94.85999999999996,64.0,1,1,1.0
5,3,608.63,206.34,124.57000000000005,70.85999999999999,1,1,1.0
5,4,592.52,445.66,99.42000000000007,60.56999999999999,1,1,1.0
5,5,649.66,507.37,93.83000000000004,50.39999999999998,1,1,1.0
6,1,247.49,446.8,99.44,64.00999999999999,1,1,1.0
6,2,433.09,326.51,94.85000000000008,64.0,1,1,1.0
6,3,608.06,205.92,124.57000000000005,70.85,1,1,1.0
6,4,589.09,443.37,99.42999999999995,60.56999999999999,1,1,1.0
6,5,645.94,508.51,93.82999999999993,50.39999999999998,1,1,1.0
7,1,241.39,447.18,99.44,64.01999999999998,1,1,1.0
7,2,430.23,323.94,94.86000000000001,64.0,1,1,1.0
7,3,607.49,205.49,124.56999999999994,70.84999999999997,1,1,1.0
7,4,585.66,441.09,99.43000000000006,60.57000000000005,1,1,1.0
7,5,642.23,509.66,93.82999999999993,50.39999999999992,1,1,1.0
